,Job Title,Rating,Company Name,Founded,Industry,Sector,job_state,age,python_yn,R_yn,spark,aws,excel,Min Salary Estimate,Max Salary Estimate,Avg Salary Estimate,City,State,Min Employees,Max Employees
310,Data Scientist,4.7,Recursion Pharmaceuticals,2013.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, UT,7.0,1,0,0,1,0,108000.0,173000.0,140500.0,Salt Lake City,UT,51,200
311,Other,3.5,Esri,1969.0,Computer Hardware & Software,Information Technology, VA,51.0,1,0,0,0,0,63000.0,101000.0,82000.0,Arlington,VA,1001,5000
312,Other,3.3,Rochester Regional Health,2014.0,Health Care Services & Hospitals,Health Care, NY,6.0,0,0,0,0,0,54000.0,115000.0,84500.0,Rochester,NY,10000,15000
313,Other,4.4,Rubius Therapeutics,2013.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,7.0,0,0,0,0,0,90000.0,179000.0,134500.0,Cambridge,MA,201,500
314,Data Scientist,3.3,Samba TV,2008.0,Advertising & Marketing,Business Services, CA,12.0,0,0,0,0,0,127000.0,202000.0,164500.0,San Francisco,CA,201,500
315,Data Analyst,3.4,SV Microwave,1991.0,Telecommunications Manufacturing,Telecommunications, FL,29.0,0,0,0,0,0,31000.0,57000.0,44000.0,West Palm Beach,FL,201,500
316,Software Engineer,4.0,ClearEdge,2002.0,Computer Hardware & Software,Information Technology, MD,18.0,0,0,0,0,1,60000.0,127000.0,93500.0,Annapolis Junction,MD,51,200
317,Data Engineer,4.4,SpringML,2015.0,Enterprise Software & Network Solutions,Information Technology, VA,5.0,1,0,1,0,0,75000.0,143000.0,109000.0,Herndon,VA,1,50
318,Data Engineer,3.8,Sumo Logic,2010.0,Computer Hardware & Software,Information Technology, TX,10.0,0,0,1,1,0,105000.0,194000.0,149500.0,Austin,TX,501,1000
319,Data Engineer,3.5,EAB,2007.0,Research & Development,Business Services, DC,13.0,0,0,1,1,1,45000.0,86000.0,65500.0,Washington,DC,1001,5000
320,Data Scientist,3.5,Brighthouse Financial,2017.0,Insurance Carriers,Insurance, NC,3.0,1,0,1,0,1,95000.0,154000.0,124500.0,Charlotte,NC,1001,5000
321,Data Engineer,2.9,Affinity Solutions,1998.0,Advertising & Marketing,Business Services, CA,22.0,1,0,1,0,0,80000.0,148000.0,114000.0,San Jose,CA,51,200
322,Data Analyst,3.9,Citadel Federal Credit Union,1937.0,Banks & Credit Unions,Finance, PA,83.0,1,0,0,0,0,36000.0,62000.0,49000.0,Exton,PA,501,1000
323,Other,3.3,Rochester Regional Health,2014.0,Health Care Services & Hospitals,Health Care, NY,6.0,0,0,0,0,0,54000.0,115000.0,84500.0,Rochester,NY,10000,15000
324,Data Analyst,3.7,CALIBRE Systems,1989.0,IT Services,Information Technology, VA,31.0,0,0,0,0,1,50000.0,92000.0,71000.0,Alexandria,VA,501,1000
325,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,0,67000.0,135000.0,101000.0,Boston,MA,5001,10000
326,Data Scientist,3.5,Esri,1969.0,Computer Hardware & Software,Information Technology, CA,51.0,1,0,1,1,0,82000.0,132000.0,107000.0,Redlands,CA,1001,5000
327,Data Scientist,4.7,New England Biolabs,1974.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,46.0,1,0,0,0,1,85000.0,140000.0,112500.0,Ipswich,MA,201,500
328,Machine Learning Engineer,3.9,Tapjoy,2007.0,Internet,Information Technology, CA,13.0,1,0,1,0,0,138000.0,224000.0,181000.0,San Francisco,CA,201,500
329,Data Analyst,3.7,Motorola Solutions,1928.0,Computer Hardware & Software,Information Technology, IL,92.0,1,0,1,0,0,42000.0,80000.0,61000.0,Chicago,IL,10000,15000
330,Data Engineer,4.1,Credit Sesame,2010.0,Internet,Information Technology, CA,10.0,1,0,1,1,0,190000.0,220000.0,205000.0,Mountain View,CA,51,200
331,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, KY,145.0,0,0,0,0,0,68000.0,139000.0,103500.0,Owensboro,KY,5001,10000
332,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,1,34000.0,92000.0,63000.0,Springfield,MA,5001,10000
333,Other,3.0,Infosys,1981.0,IT Services,Information Technology, CT,39.0,0,0,0,0,1,54000.0,71000.0,62500.0,Hartford,CT,10000,15000
334,Data Engineer,3.5,Alignment Healthcare,2013.0,Health Care Services & Hospitals,Health Care, CA,7.0,1,0,1,1,1,65000.0,124000.0,94500.0,Orange,CA,501,1000
335,Data Analyst,3.6,San Manuel Casino,1986.0,Gambling,"Arts, Entertainment & Recreation", CA,34.0,0,0,0,0,1,35000.0,62000.0,48500.0,Highland,CA,1001,5000
336,Other,3.5,Sunovion,2010.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,10.0,1,0,0,0,1,109000.0,200000.0,154500.0,Marlborough,MA,1001,5000
337,Other,4.0,Texas Health Huguley Hospital,1977.0,Health Care Services & Hospitals,Health Care, TX,43.0,0,0,0,1,0,37440.0,52000.0,44720.0,Burleson,TX,1001,5000
338,Machine Learning Engineer,3.7,Cboe Global Markets,1973.0,Stock Exchanges,Finance, KS,47.0,1,0,0,0,1,61000.0,113000.0,87000.0,Lenexa,KS,501,1000
339,Other,2.4,Teasdale Latin Foods,1969.9696531791908,Food & Beverage Manufacturing,Manufacturing, IL,50.0303468208092,0,0,0,0,0,39000.0,66000.0,52500.0,Hoopeston,IL,501,1000
340,Data Engineer,3.2,Guidepoint,2003.0,Research & Development,Business Services, NY,17.0,1,0,0,1,1,43000.0,86000.0,64500.0,New York,NY,501,1000
341,Other,2.1,Cerus Corporation,1969.9696531791908,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,50.0303468208092,0,0,0,0,1,74000.0,149000.0,111500.0,Concord,CA,201,500
342,Data Engineer,3.7,Takeda Pharmaceuticals,1781.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,239.0,0,0,1,1,1,113000.0,196000.0,154500.0,Cambridge,MA,10000,15000
343,Machine Learning Engineer,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,0,81000.0,167000.0,124000.0,Pittsburgh,PA,501,1000
344,Data Scientist,4.4,Maven Wave Partners,2008.0,Consulting,Business Services, IL,12.0,1,0,0,1,1,97000.0,160000.0,128500.0,Chicago,IL,201,500
345,Other,3.7,Vail Health,1966.0,Health Care Services & Hospitals,Health Care, CO,54.0,0,0,0,0,0,49920.0,81120.0,65520.0,Vail,CO,501,1000
346,Other,3.5,Central California Alliance for Health,1996.0,Health Care Services & Hospitals,Health Care, CA,24.0,0,0,0,0,0,42000.0,86000.0,64000.0,Scotts Valley,CA,501,1000
347,Data Engineer,3.0,Pilot Flying J Travel Centers LLC,1958.0,Gas Stations,Retail, TN,62.0,1,0,0,0,0,69000.0,127000.0,98000.0,Knoxville,TN,10000,15000
348,Data Scientist,4.2,Nuna,2010.0,Enterprise Software & Network Solutions,Information Technology, CA,10.0,0,0,0,0,0,110000.0,175000.0,142500.0,San Francisco,CA,51,200
349,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,107.0,1,0,0,0,0,102000.0,172000.0,137000.0,New York,NY,10000,15000
350,Data Engineer,4.0,Pinnacol Assurance,1915.0,Insurance Carriers,Insurance, CO,105.0,1,0,0,1,0,74000.0,124000.0,99000.0,Denver,CO,501,1000
351,Other,3.3,Palermo's Pizza,1964.0,Food & Beverage Manufacturing,Manufacturing, WI,56.0,0,0,0,0,0,40000.0,68000.0,54000.0,Milwaukee,WI,501,1000
352,Data Scientist,4.4,MathWorks,1984.0,Computer Hardware & Software,Information Technology, MA,36.0,1,0,0,0,0,108000.0,171000.0,139500.0,Natick,MA,1001,5000
353,Data Engineer,3.4,MetroStar Systems,1999.0,IT Services,Information Technology, MD,21.0,0,0,0,1,0,76000.0,142000.0,109000.0,Rockville,MD,201,500
354,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IL,108.0,1,0,0,0,0,202000.0,306000.0,254000.0,Chicago,IL,10000,15000
355,Other,2.9,Audentes Therapeutics,2012.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,8.0,0,0,0,0,0,49000.0,97000.0,73000.0,South San Francisco,CA,201,500
356,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,1,49000.0,113000.0,81000.0,Rockville,MD,201,500
357,Other,3.6,Beebe Healthcare,1935.0,Health Care Services & Hospitals,Health Care, DE,85.0,0,0,0,0,0,43680.0,70720.0,57200.0,Millville,DE,1001,5000
358,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,65000.0,134000.0,99500.0,Winston-Salem,NC,5001,10000
359,Data Analyst,3.3,National Interstate,1989.0,Insurance Carriers,Insurance, OH,31.0,0,0,0,0,0,32000.0,59000.0,45500.0,Richfield,OH,501,1000
360,Data Engineer,4.5,Moser Consulting,1996.0,Consulting,Business Services, IN,24.0,1,0,1,1,0,87000.0,158000.0,122500.0,Indianapolis,IN,51,200
361,Data Scientist,3.9,TransUnion,1968.0,Financial Analytics & Research,Finance, IL,52.0,1,0,0,0,1,107000.0,173000.0,140000.0,Chicago,IL,5001,10000
362,Other,3.2,MITRE,1958.0,Federal Agencies,Government, VA,62.0,0,0,0,0,0,56000.0,99000.0,77500.0,Hampton,VA,5001,10000
363,Other,3.3,Mcphail Associates,1976.0,Construction,"Construction, Repair & Maintenance", MA,44.0,0,0,0,0,1,52000.0,58240.0,55120.0,Cambridge,MA,1,50
364,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,80000.0,155000.0,117500.0,Winston-Salem,NC,5001,10000
365,Other,2.4,Crown Bioscience,2006.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,14.0,0,0,0,0,0,43000.0,98000.0,70500.0,San Diego,CA,501,1000
366,Other,4.8,HOVER,2011.0,Computer Hardware & Software,Information Technology, CA,9.0,0,0,0,0,1,45000.0,78000.0,61500.0,San Francisco,CA,51,200
367,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,5.0,0,0,0,0,1,44000.0,96000.0,70000.0,Ithaca,NY,1001,5000
368,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, GA,5.0,0,0,0,0,1,50000.0,110000.0,80000.0,Marietta,GA,1001,5000
369,Data Engineer,3.4,Arbella Insurance,1988.0,Insurance Carriers,Insurance, MA,32.0,0,0,1,0,1,61000.0,119000.0,90000.0,Quincy,MA,1001,5000
371,Other,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,1,56000.0,91000.0,73500.0,Pittsburgh,PA,501,1000
372,Data Scientist,3.8,Zimmerman Advertising,1984.0,Advertising & Marketing,Business Services, FL,36.0,1,0,0,0,1,68000.0,114000.0,91000.0,Fort Lauderdale,FL,501,1000
374,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,1,0,1,1,1,101000.0,158000.0,129500.0,Boston,MA,5001,10000
375,Data Scientist,4.0,Pfizer,1849.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,171.0,0,0,0,1,1,125000.0,210000.0,167500.0,New York,NY,10000,15000
376,Data Analyst,3.8,Associated Banc-Corp,1870.0,Banks & Credit Unions,Finance, WI,150.0,0,0,0,1,1,43000.0,77000.0,60000.0,Green Bay,WI,1001,5000
377,Data Scientist,3.9,Zest AI,2009.0,Financial Analytics & Research,Finance, CA,11.0,1,0,0,0,1,139000.0,221000.0,180000.0,Burbank,CA,51,200
378,Data Analyst,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,0,0,0,0,1,44000.0,86000.0,65000.0,New York,NY,1001,5000
379,Data Engineer,4.3,Genesys,1990.0,Computer Hardware & Software,Information Technology, NC,30.0,1,0,1,1,0,78000.0,147000.0,112500.0,Durham,NC,5001,10000
380,Data Analyst,1.9,Moda Operandi,2010.0,"Department, Clothing, & Shoe Stores",Retail, NY,10.0,1,0,0,0,1,65000.0,110000.0,87500.0,New York,NY,201,500
381,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IN,108.0,1,0,0,0,1,37000.0,66000.0,51500.0,Indianapolis,IN,10000,15000
382,Other,4.7,QK,1972.0,Architectural & Engineering Services,Business Services, CA,48.0,0,0,0,0,1,38000.0,64000.0,51000.0,Clovis,CA,51,200
383,Other,3.1,Santander,1856.0,Banks & Credit Unions,Finance, MA,164.0,1,0,0,0,1,43000.0,82000.0,62500.0,Boston,MA,10000,15000
384,Data Engineer,3.4,Tivity Health,1981.0,Health Care Services & Hospitals,Health Care, AZ,39.0,0,0,0,0,0,90000.0,110000.0,100000.0,Chandler,AZ,501,1000
385,Data Engineer,4.4,BRMi,2004.0,IT Services,Information Technology, VA,16.0,1,0,1,1,0,61000.0,109000.0,85000.0,Chantilly,VA,51,200
386,Data Scientist,3.9,Luminar Technologies,2012.0,Computer Hardware & Software,Information Technology, FL,8.0,1,0,0,1,0,93000.0,151000.0,122000.0,Orlando,FL,201,500
387,Other,3.9,"Emtec, Inc.",1995.0,Enterprise Software & Network Solutions,Information Technology, IL,25.0,1,0,0,0,0,52000.0,81000.0,66500.0,Chicago,IL,501,1000
388,Other,4.7,Veterans United Home Loans,2002.0,Lending,Finance, MO,18.0,0,0,1,0,1,40000.0,101000.0,70500.0,Columbia,MO,1001,5000
389,Data Engineer,4.7,Praetorian,2010.0,Security Services,Business Services, TX,10.0,1,0,1,0,0,97000.0,180000.0,138500.0,Austin,TX,51,200
390,Data Scientist,3.4,PA Consulting,1943.0,Consulting,Business Services, MA,77.0,0,0,1,0,1,81000.0,134000.0,107500.0,Boston,MA,1001,5000
391,Other,3.8,Agios Pharmaceuticals,2008.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,12.0,0,0,0,0,0,84000.0,157000.0,120500.0,Cambridge,MA,501,1000
392,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,0,49000.0,113000.0,81000.0,Rockville,MD,201,500
393,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, KY,145.0,0,0,0,0,0,68000.0,139000.0,103500.0,Owensboro,KY,5001,10000
394,Data Engineer,3.4,Echo Global Logistics,2005.0,Transportation Management,Transportation & Logistics, IL,15.0,0,0,0,0,0,75000.0,140000.0,107500.0,Chicago,IL,1001,5000
395,Data Engineer,4.0,Glassdoor,2007.0,Internet,Information Technology, CA,13.0,1,0,1,1,1,121000.0,203000.0,162000.0,San Francisco,CA,1001,5000
396,Other,3.5,Esri,1969.0,Computer Hardware & Software,Information Technology, CA,51.0,1,0,1,0,1,52000.0,85000.0,68500.0,Redlands,CA,1001,5000
397,Data Scientist,3.4,Assurant,1978.0,Insurance Carriers,Insurance, OH,42.0,0,0,0,0,1,81000.0,140000.0,110500.0,Westlake,OH,10000,15000
398,Data Scientist,3.7,Caterpillar,1925.0,Industrial Manufacturing,Manufacturing, IL,95.0,0,0,0,0,0,63000.0,99000.0,81000.0,Peoria,IL,10000,15000
399,Data Scientist,4.3,Equity Residential,1993.0,Real Estate,Real Estate, IL,27.0,1,0,1,0,1,110000.0,150000.0,130000.0,Chicago,IL,1001,5000
400,Data Engineer,3.7,F&G,1969.9696531791908,Insurance Carriers,Insurance, IA,50.0303468208092,1,0,0,0,1,83000.0,148000.0,115500.0,Des Moines,IA,201,500
401,Data Scientist,3.8,PNNL,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,0,0,0,0,0,60000.0,101000.0,80500.0,Richland,WA,1001,5000
402,Data Analyst,4.6,GreatAmerica Financial Services,1992.0,Lending,Finance, IA,28.0,0,0,0,0,1,31000.0,55000.0,43000.0,Cedar Rapids,IA,501,1000
403,Other,4.4,Acceleron Pharma,2003.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,17.0,0,0,0,0,1,102000.0,178000.0,140000.0,Cambridge,MA,201,500
405,Data Analyst,3.0,AmeriHealth Caritas,1983.0,Insurance Carriers,Insurance, PA,37.0,0,0,0,0,1,48000.0,85000.0,66500.0,Philadelphia,PA,5001,10000
406,Data Engineer,4.7,Strategic Employment Partners,2006.0,Staffing & Outsourcing,Business Services, CA,14.0,1,0,0,1,0,66000.0,123000.0,94500.0,San Francisco,CA,51,200
407,Data Scientist,3.8,PNNL,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,0,0,0,0,0,92000.0,146000.0,119000.0,Seattle,WA,1001,5000
408,Other,3.2,Catholic Health Initiatives,1996.0,Health Care Services & Hospitals,Health Care, NE,24.0,0,0,0,0,0,43680.0,60320.0,52000.0,Omaha,NE,10000,15000
409,Data Analyst,2.7,FLEETCOR,2000.0,Financial Transaction Processing,Finance, TN,20.0,0,0,0,0,1,20800.0,35360.0,28080.0,Nashville,TN,5001,10000
410,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IL,108.0,1,0,0,0,0,150000.0,239000.0,194500.0,Chicago,IL,10000,15000
411,Other,3.9,Southwest Research Institute,1947.0,Research & Development,Business Services, TX,73.0,1,0,0,1,1,52000.0,91000.0,71500.0,San Antonio,TX,1001,5000
412,Data Scientist,3.7,Applied Research Laboratories,1969.9696531791908,Colleges & Universities,Education, TX,50.0303468208092,1,0,0,1,0,82000.0,129000.0,105500.0,Austin,TX,501,1000
413,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,47000.0,101000.0,74000.0,Winston-Salem,NC,5001,10000
414,Data Analyst,3.7,Raytheon,1922.0,Aerospace & Defense,Aerospace & Defense, AL,98.0,0,0,0,0,1,49000.0,76000.0,62500.0,Huntsville,AL,10000,15000
415,Other,4.3,RTI International,1958.0,Research & Development,Business Services, NC,62.0,0,0,0,0,0,43000.0,88000.0,65500.0,Durham,NC,1001,5000
416,Other,3.6,TRANZACT,1989.0,Advertising & Marketing,Business Services, NJ,31.0,1,0,0,1,1,124000.0,199000.0,161500.0,Fort Lee,NJ,1001,5000
417,Data Analyst,2.1,United BioSource,2003.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, PA,17.0,0,0,0,0,1,52000.0,93000.0,72500.0,Blue Bell,PA,1001,5000
418,Data Engineer,3.9,Figure Eight,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,0,1,1,97000.0,181000.0,139000.0,San Francisco,CA,51,200
419,Data Engineer,3.9,Tapjoy,2007.0,Internet,Information Technology, CA,13.0,0,0,0,0,0,100000.0,173000.0,136500.0,San Francisco,CA,201,500
420,Data Scientist,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,1,0,1,0,0,53000.0,96000.0,74500.0,New York,NY,1001,5000
421,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,65000.0,96000.0,80500.0,Winston-Salem,NC,5001,10000
422,Data Scientist,3.5,Sartorius,1870.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NM,150.0,1,0,0,0,1,56000.0,95000.0,75500.0,Albuquerque,NM,5001,10000
423,Data Scientist,4.7,1904labs,2016.0,IT Services,Information Technology, MO,4.0,1,0,1,0,0,111000.0,176000.0,143500.0,Saint Louis,MO,51,200
424,Data Scientist,5.0,Royce Geospatial,2014.0,Aerospace & Defense,Aerospace & Defense, VA,6.0,1,0,0,0,0,75000.0,127000.0,101000.0,Springfield,VA,51,200
425,Data Engineer,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,1,0,1,0,1,65000.0,119000.0,92000.0,Springfield,MA,5001,10000
426,Data Scientist,3.8,PNNL,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,1,0,0,0,0,56000.0,97000.0,76500.0,Richland,WA,1001,5000
427,Data Scientist,4.7,Recursion Pharmaceuticals,2013.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, UT,7.0,1,0,0,1,0,108000.0,173000.0,140500.0,Salt Lake City,UT,51,200
428,Data Scientist,3.6,Citi,1812.0,Investment Banking & Asset Management,Finance, NJ,208.0,0,0,0,0,1,94000.0,139000.0,116500.0,Jersey City,NJ,10000,15000
429,Machine Learning Engineer,4.7,Sage Intacct,1999.0,Computer Hardware & Software,Information Technology, CA,21.0,1,0,0,0,0,176000.0,289000.0,232500.0,San Francisco,CA,501,1000
430,Data Scientist,3.5,Scale AI,2016.0,Enterprise Software & Network Solutions,Information Technology, CA,4.0,1,0,0,0,0,92000.0,149000.0,120500.0,San Francisco,CA,51,200
431,Other,3.5,Esri,1969.0,Computer Hardware & Software,Information Technology, VA,51.0,1,0,0,0,0,63000.0,101000.0,82000.0,Arlington,VA,1001,5000
432,Other,3.3,Rochester Regional Health,2014.0,Health Care Services & Hospitals,Health Care, NY,6.0,0,0,0,0,0,54000.0,115000.0,84500.0,Rochester,NY,10000,15000
433,Data Scientist,2.7,Change Healthcare,2007.0,IT Services,Information Technology, CA,13.0,1,0,1,1,0,118000.0,188000.0,153000.0,Emeryville,CA,10000,15000
434,Data Scientist,3.4,MZ,2008.0,Internet,Information Technology, CA,12.0,1,0,1,0,0,108000.0,146000.0,127000.0,Palo Alto,CA,501,1000
435,Data Scientist,4.7,HG Insights,2010.0,Computer Hardware & Software,Information Technology, CA,10.0,1,0,1,0,1,65000.0,106000.0,85500.0,Santa Barbara,CA,51,200
436,Data Scientist,2.8,"1-800-FLOWERS.COM, Inc.",1976.0,Wholesale,Business Services, NY,44.0,1,0,0,0,1,55000.0,98000.0,76500.0,Carle Place,NY,1001,5000
437,Data Scientist,3.5,CBS Interactive,1992.0,TV Broadcast & Cable Networks,Media, NY,28.0,1,0,1,0,0,94000.0,162000.0,128000.0,New York,NY,1001,5000
438,Data Engineer,3.2,"Numeric, LLC",1969.9696531791908,Staffing & Outsourcing,Business Services, PA,50.0303468208092,1,0,1,1,1,63000.0,120000.0,91500.0,King of Prussia,PA,1,50
439,Other,4.4,Rubius Therapeutics,2013.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,7.0,0,0,0,0,0,90000.0,179000.0,134500.0,Cambridge,MA,201,500
440,Data Scientist,3.3,Samba TV,2008.0,Advertising & Marketing,Business Services, CA,12.0,0,0,0,0,0,127000.0,202000.0,164500.0,San Francisco,CA,201,500
441,Software Engineer,4.0,ClearEdge,2002.0,Computer Hardware & Software,Information Technology, MD,18.0,0,0,0,0,1,60000.0,127000.0,93500.0,Annapolis Junction,MD,51,200
442,Data Analyst,3.4,SV Microwave,1991.0,Telecommunications Manufacturing,Telecommunications, FL,29.0,0,0,0,0,0,31000.0,57000.0,44000.0,West Palm Beach,FL,201,500
443,Data Engineer,3.8,Sumo Logic,2010.0,Computer Hardware & Software,Information Technology, TX,10.0,0,0,1,1,0,105000.0,194000.0,149500.0,Austin,TX,501,1000
444,Data Engineer,3.5,EAB,2007.0,Research & Development,Business Services, DC,13.0,0,0,1,1,1,45000.0,86000.0,65500.0,Washington,DC,1001,5000
445,Data Engineer,4.4,SpringML,2015.0,Enterprise Software & Network Solutions,Information Technology, VA,5.0,1,0,1,0,0,75000.0,143000.0,109000.0,Herndon,VA,1,50
446,Data Engineer,3.7,Samsung Research America,1988.0,Computer Hardware & Software,Information Technology, CA,32.0,1,0,1,1,0,126000.0,228000.0,177000.0,Mountain View,CA,1001,5000
447,Data Scientist,4.7,Systems & Technology Research,2010.0,Aerospace & Defense,Aerospace & Defense, VA,10.0,1,0,1,0,1,80000.0,134000.0,107000.0,Arlington,VA,201,500
448,Data Scientist,4.1,Netskope,2012.0,Enterprise Software & Network Solutions,Information Technology, CA,8.0,1,0,1,0,1,120000.0,189000.0,154500.0,Santa Clara,CA,501,1000
449,Data Scientist,4.0,Lorven Technologies Inc,1969.9696531791908,Accounting,Accounting & Legal, CA,50.0303468208092,1,0,1,0,0,85000.0,142000.0,113500.0,Santa Clara,CA,1,50
450,Data Scientist,3.5,Brighthouse Financial,2017.0,Insurance Carriers,Insurance, NC,3.0,1,0,1,0,1,95000.0,154000.0,124500.0,Charlotte,NC,1001,5000
451,Data Scientist,2.5,CareDx,1969.9696531791908,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,50.0303468208092,1,0,0,0,1,111000.0,176000.0,143500.0,Brisbane,CA,1,50
452,Data Scientist,3.9,Serigor Inc.,1969.9696531791908,IT Services,Information Technology, CA,50.0303468208092,1,0,0,0,0,87000.0,140000.0,113500.0,San Francisco,CA,1,50
453,Data Scientist,3.4,Leidos,1969.0,Aerospace & Defense,Aerospace & Defense, VA,51.0,1,0,0,1,0,76000.0,127000.0,101500.0,Springfield,VA,10000,15000
454,Data Analyst,3.6,Beckman Coulter Diagnostics,1935.0,Health Care Products Manufacturing,Manufacturing, NY,85.0,0,0,0,1,1,54000.0,92000.0,73000.0,New York,NY,10000,15000
455,Data Scientist,3.5,IHS Markit,2016.0,Consulting,Business Services, NY,4.0,1,0,0,1,0,61000.0,100000.0,80500.0,New York,NY,10000,15000
457,Data Engineer,2.9,Affinity Solutions,1998.0,Advertising & Marketing,Business Services, CA,22.0,1,0,1,0,0,80000.0,148000.0,114000.0,San Jose,CA,51,200
458,Data Scientist,3.5,e-IT Professionals Corp.,1969.9696531791908,"Health, Beauty, & Fitness",Consumer Services, CA,50.0303468208092,1,0,0,0,0,108000.0,171000.0,139500.0,Foster City,CA,51,200
459,Data Scientist,4.8,TechProjects,2011.0,IT Services,Information Technology, NY,9.0,1,0,0,0,1,112000.0,179000.0,145500.0,New York,NY,1,50
460,Data Scientist,4.0,Biz2Credit Inc,2007.0,Lending,Finance, NY,13.0,0,0,0,0,1,63000.0,111000.0,87000.0,New York,NY,201,500
461,Data Scientist,4.2,PeoplesBank,1885.0,Banks & Credit Unions,Finance, MA,135.0,0,0,0,0,1,75000.0,126000.0,100500.0,Holyoke,MA,201,500
462,Data Scientist,3.8,Capgemini,1967.0,Enterprise Software & Network Solutions,Information Technology, NY,53.0,1,0,1,0,1,110000.0,184000.0,147000.0,New York,NY,10000,15000
463,Data Engineer,3.7,GNY Insurance Companies,1914.0,Insurance Carriers,Insurance, NY,106.0,1,0,0,0,1,76000.0,145000.0,110500.0,New York,NY,201,500
464,Data Analyst,3.9,Citadel Federal Credit Union,1937.0,Banks & Credit Unions,Finance, PA,83.0,1,0,0,0,0,36000.0,62000.0,49000.0,Exton,PA,501,1000
465,Data Scientist,4.6,"Conch Technologies, Inc",1969.9696531791908,Consulting,Business Services, MA,50.0303468208092,1,0,1,1,0,70000.0,118000.0,94000.0,Waltham,MA,51,200
466,Data Scientist,4.3,Medidata Solutions,1999.0,Enterprise Software & Network Solutions,Information Technology, NY,21.0,1,0,0,1,0,94000.0,153000.0,123500.0,New York,NY,1001,5000
467,Other,3.3,Rochester Regional Health,2014.0,Health Care Services & Hospitals,Health Care, NY,6.0,0,0,0,0,0,54000.0,115000.0,84500.0,Rochester,NY,10000,15000
468,Data Analyst,3.7,CALIBRE Systems,1989.0,IT Services,Information Technology, VA,31.0,0,0,0,0,1,50000.0,92000.0,71000.0,Alexandria,VA,501,1000
469,Data Engineer,4.0,HP Inc.,1939.0,Computer Hardware & Software,Information Technology, OR,81.0,0,0,0,0,0,49000.0,97000.0,73000.0,Corvallis,OR,10000,15000
